ubigeo,anio,foncomun_soles
051005,2016,644093.0
051006,2016,369600.0
051007,2016,369600.0
051008,2016,369600.0
051001,2016,1113023.0
051009,2016,552841.0
051010,2016,493991.0
051011,2016,479696.0
051012,2016,720854.0
051102,2016,369600.0
051103,2016,369600.0
051104,2016,887383.0
051105,2016,624636.0
051106,2016,463313.0
051107,2016,402234.0
051101,2016,1544349.0
051108,2016,1219889.0
060202,2016,6534630.0
060201,2016,4579346.0
060203,2016,3420612.0
060204,2016,2438520.0
060102,2016,2738289.0
060101,2016,13934960.0
060104,2016,2318426.0
060103,2016,1196628.0
060105,2016,4951100.0
060106,2016,2947310.0
060108,2016,6636953.0
060107,2016,1357217.0
060109,2016,2034861.0
060110,2016,1029508.0
060111,2016,2226697.0
060112,2016,1350270.0
060301,2016,5322403.0
060303,2016,2075465.0
060302,2016,911646.0
060304,2016,3200191.0
060305,2016,369600.0
060306,2016,677373.0
060312,2016,2139158.0
060307,2016,1359914.0
060308,2016,1708072.0
060309,2016,2252427.0
060310,2016,1449841.0
060311,2016,484498.0
060501,2016,1649227.0
060503,2016,429264.0
060502,2016,484344.0
060504,2016,745852.0
060505,2016,937352.0
060506,2016,369600.0
060507,2016,621208.0
060508,2016,1319827.0
060602,2016,2926787.0
060604,2016,1051856.0
060601,2016,9319010.0
060603,2016,1205227.0
060605,2016,1329853.0
060606,2016,1740488.0
060607,2016,4720697.0
060608,2016,1424378.0
060609,2016,685706.0
060610,2016,1189640.0
060611,2016,1063252.0
060612,2016,1553630.0
060613,2016,2252043.0
060614,2016,2715431.0
060615,2016,527210.0
060402,2016,1138057.0
060407,2016,1533883.0
060408,2016,1751150.0
060403,2016,1060417.0
060419,2016,2651652.0
060404,2016,1249754.0
060405,2016,1009342.0
060406,2016,825215.0
060401,2016,9758085.0
060409,2016,2345863.0
060410,2016,2754863.0
060411,2016,2126139.0
060412,2016,1219993.0
060413,2016,1267990.0
060414,2016,493871.0
060415,2016,2264583.0
060416,2016,576111.0
060417,2016,4320964.0
060418,2016,495558.0
060701,2016,6832476.0
060702,2016,1915724.0
060703,2016,5086451.0
060802,2016,3206920.0
060804,2016,2676179.0
060803,2016,2500017.0
060805,2016,1829784.0
060801,2016,9533329.0
060806,2016,1083240.0
060807,2016,2528367.0
060808,2016,1655280.0
060809,2016,2258064.0
060810,2016,1675271.0
060811,2016,2099906.0
060812,2016,2624132.0
060902,2016,3536354.0
060903,2016,5348212.0
060904,2016,5336424.0
060905,2016,3236370.0
060901,2016,9485542.0
060906,2016,5888488.0
060907,2016,5927148.0
061002,2016,831893.0
061003,2016,629275.0
061004,2016,1595172.0
061005,2016,490463.0
061006,2016,1019652.0
061007,2016,3472900.0
061001,2016,2982091.0
061102,2016,422930.0
061103,2016,1241319.0
061104,2016,941142.0
061105,2016,470298.0
061106,2016,613378.0
061107,2016,1478375.0
061108,2016,547583.0
061109,2016,1064896.0
061110,2016,751884.0
061101,2016,3683448.0
061111,2016,1175949.0
061112,2016,1170738.0
061113,2016,994276.0
061202,2016,1384837.0
061203,2016,474003.0
061201,2016,1544988.0
061204,2016,1099173.0
061302,2016,464232.0
061303,2016,2743256.0
061304,2016,1097925.0
061305,2016,763997.0
061306,2016,797533.0
061307,2016,1290756.0
061301,2016,3067167.0
061308,2016,556003.0
061309,2016,369600.0
061310,2016,508325.0
061311,2016,921512.0
070102,2016,1869649.0
070101,2016,16303240.0
070103,2016,1456604.0
070104,2016,1399299.0
070105,2016,1259492.0
070106,2016,42697840.0
070107,2016,5146552.0
080201,2016,1411299.0
080202,2016,497441.0
080203,2016,504139.0
080204,2016,548645.0
080205,2016,1667504.0
080206,2016,667259.0
080207,2016,649844.0
080302,2016,1356197.0
080301,2016,2745836.0
080303,2016,428406.0
080304,2016,1012437.0
080305,2016,1109805.0
080306,2016,2004583.0
080307,2016,628646.0
080308,2016,792584.0
080309,2016,712915.0
080401,2016,3887194.0
080402,2016,916421.0
080403,2016,1234607.0
080404,2016,1600981.0
080405,2016,1999218.0
080406,2016,1256812.0
080407,2016,1145394.0
080408,2016,3224670.0
080502,2016,1746593.0
080503,2016,1465056.0
080504,2016,768475.0
080505,2016,1713572.0
080506,2016,515266.0
080507,2016,1008436.0
080508,2016,804417.0
080501,2016,2628503.0
080603,2016,1073051.0
080602,2016,1114486.0
080604,2016,2762109.0
080605,2016,1643543.0
080606,2016,1296620.0
080607,2016,633354.0
080601,2016,5080006.0
080608,2016,1206956.0
080102,2016,1164888.0
080101,2016,8995321.0
080103,2016,1413226.0
080104,2016,3876438.0
080105,2016,8234239.0
080106,2016,6487898.0
080107,2016,1117930.0
080108,2016,4526687.0
080702,2016,1499384.0
080704,2016,2467150.0
080703,2016,2604010.0
080705,2016,3770342.0
080706,2016,2037789.0
080707,2016,1470089.0
080701,2016,5719456.0
080708,2016,2357606.0
080808,2016,992115.0
080802,2016,543895.0
080803,2016,4826791.0
080801,2016,3997342.0
080804,2016,649443.0
080805,2016,1520873.0
080806,2016,1076296.0
080807,2016,937352.0
080902,2016,11983508.0
080903,2016,1278862.0
080907,2016,3440549.0
080904,2016,1745549.0
080905,2016,1944902.0
080910,2016,4259904.0
080906,2016,4575340.0
080901,2016,11095897.0
080908,2016,1836269.0
080909,2016,3934871.0
080911,2016,1589605.0
080912,2016,607886.0
080913,2016,825784.0
081002,2016,849401.0
081003,2016,964564.0
081004,2016,369600.0
081005,2016,1296869.0
081006,2016,1629074.0
081007,2016,633502.0
081001,2016,1770144.0
081008,2016,369600.0
081009,2016,621084.0
081102,2016,747070.0
081104,2016,2670999.0
081103,2016,2782442.0
081105,2016,1809833.0
081106,2016,1654957.0
081101,2016,3205832.0
081202,2016,951228.0
081203,2016,837039.0
081204,2016,769501.0
081205,2016,3624316.0
081206,2016,1018375.0
081207,2016,881297.0
081208,2016,671392.0
081209,2016,1207191.0
081210,2016,3161891.0
081211,2016,982457.0
081212,2016,2283820.0
081201,2016,4555320.0
081302,2016,1488045.0
081303,2016,877074.0
081304,2016,967170.0
081305,2016,1071412.0
081306,2016,1828115.0
081301,2016,2262767.0
081307,2016,430903.0
090201,2016,4544395.0
090202,2016,1391907.0
090203,2016,2378636.0
090204,2016,854343.0
090205,2016,797294.0
090206,2016,7518113.0
090207,2016,1007647.0
090208,2016,1809440.0
090302,2016,1703294.0
090303,2016,369600.0
090304,2016,690949.0
090306,2016,1044089.0
090305,2016,864278.0
090307,2016,452626.0
090308,2016,404108.0
090309,2016,411602.0
090301,2016,3474116.0
090310,2016,1580399.0
090311,2016,650975.0
090312,2016,895195.0
090402,2016,412140.0
090403,2016,576568.0
090404,2016,421130.0
090401,2016,1254535.0
090406,2016,369600.0
090405,2016,369600.0
090407,2016,391369.0
090408,2016,369600.0
090409,2016,472314.0
090410,2016,369600.0
090411,2016,512921.0
090412,2016,369600.0
090413,2016,369600.0
090502,2016,1641305.0
090503,2016,914508.0
090501,2016,2759487.0
090504,2016,806963.0
090505,2016,414665.0
090506,2016,1012366.0
090510,2016,811419.0
090507,2016,1740819.0
090508,2016,369600.0
090509,2016,883941.0
090511,2016,1117580.0
090102,2016,1359327.0
090103,2016,7625879.0
090118,2016,1723382.0
090104,2016,381344.0
090105,2016,576364.0
090106,2016,709074.0
090101,2016,8015382.0
090107,2016,369600.0
090108,2016,369600.0
090109,2016,423290.0
090110,2016,600107.0
090111,2016,369600.0
090112,2016,661853.0
090113,2016,774450.0
090114,2016,801205.0
090115,2016,369600.0
090116,2016,908290.0
090117,2016,6883618.0
090119,2016,1763907.0
090602,2016,369600.0
090603,2016,675811.0
090604,2016,369600.0
090601,2016,1458981.0
090605,2016,369600.0
090606,2016,616350.0
090607,2016,964880.0
090608,2016,369600.0
090609,2016,369600.0
090610,2016,435232.0
090611,2016,369600.0
090612,2016,369600.0
090613,2016,722224.0
090614,2016,369600.0
090615,2016,369600.0
090616,2016,369600.0
090702,2016,1033671.0
090703,2016,1220104.0
090704,2016,1313097.0
090705,2016,3588503.0
090706,2016,2023598.0
090707,2016,1463693.0
090709,2016,1791414.0
090710,2016,439744.0
090701,2016,6354479.0
090711,2016,1633485.0
090713,2016,369600.0
090714,2016,1247709.0
090715,2016,877064.0
090716,2016,812903.0
090717,2016,1305947.0
090718,2016,3047116.0
090719,2016,1012494.0
090720,2016,647599.0
100201,2016,3706799.0
100202,2016,1002221.0
100203,2016,822048.0
100204,2016,1806724.0
100205,2016,2122403.0
100206,2016,925646.0
100207,2016,3196575.0
100208,2016,1029755.0
100307,2016,1489808.0
100301,2016,3279199.0
100311,2016,2508000.0
100313,2016,3088647.0
100316,2016,748955.0
100317,2016,1508138.0
100321,2016,705549.0
100322,2016,729012.0
100323,2016,897883.0
100402,2016,849633.0
100403,2016,906939.0
100401,2016,1361465.0
100404,2016,2018717.0
100502,2016,553141.0
100503,2016,944483.0
100504,2016,1646190.0
100505,2016,1050500.0
100501,2016,4884062.0
100506,2016,886081.0
100507,2016,7055210.0
100508,2016,548636.0
100509,2016,1160423.0
100510,2016,947279.0
100511,2016,1008546.0
100102,2016,9199247.0
100103,2016,6131943.0
100104,2016,6215916.0
100101,2016,12491648.0
100105,2016,1917306.0
100111,2016,3623178.0
100106,2016,1971456.0
100107,2016,1527141.0
100108,2016,2023863.0
100109,2016,4514259.0
100110,2016,895200.0
100112,2016,1597889.0
101002,2016,1892380.0
101001,2016,2790286.0
101003,2016,869551.0
101004,2016,773594.0
101005,2016,2085895.0
101006,2016,708826.0
101007,2016,2976127.0
100602,2016,2286845.0
100603,2016,1373059.0
100604,2016,8041469.0
100605,2016,2500206.0
100606,2016,2552355.0
100601,2016,6501733.0
100702,2016,3446748.0
100701,2016,2362280.0
100703,2016,892384.0
100704,2016,752326.0
100802,2016,3773526.0
100803,2016,4106874.0
100801,2016,5240812.0
100804,2016,5872642.0
100902,2016,2108095.0
100903,2016,1924139.0
100901,2016,2443381.0
100904,2016,1497665.0
100905,2016,1884420.0
101104,2016,1626960.0
101102,2016,1130582.0
101103,2016,994661.0
101101,2016,2372116.0
101108,2016,1092631.0
101105,2016,593498.0
101106,2016,1569913.0
101107,2016,651915.0
110202,2016,1173857.0
110203,2016,534617.0
110201,2016,5878343.0
110204,2016,1845126.0
110205,2016,2217596.0
110206,2016,2396124.0
110207,2016,5221778.0
110208,2016,448557.0
110209,2016,510881.0
110210,2016,2532583.0
110211,2016,676459.0
110101,2016,8528881.0
110102,2016,3069972.0
110103,2016,1873541.0
110104,2016,986309.0
110105,2016,776708.0
110106,2016,4236983.0
110107,2016,775193.0
110108,2016,2269254.0
110109,2016,888727.0
110110,2016,1469078.0
110111,2016,3570362.0
110112,2016,2335403.0
110113,2016,572288.0
110114,2016,687336.0
110302,2016,369600.0
110303,2016,432385.0
110304,2016,1096561.0
110301,2016,1379389.0
110305,2016,1357778.0
110402,2016,369600.0
110401,2016,357233.0
110403,2016,369600.0
110404,2016,369600.0
110405,2016,369600.0
110502,2016,662938.0
110503,2016,1248521.0
110504,2016,2637543.0
110505,2016,1313911.0
110501,2016,4420431.0
110506,2016,1709314.0
110507,2016,2366061.0
110508,2016,1951917.0
120202,2016,369600.0
120203,2016,1025086.0
120205,2016,399118.0
120206,2016,1308775.0
120201,2016,2370032.0
120204,2016,564992.0
120207,2016,369600.0
120208,2016,369600.0
120209,2016,446483.0
120210,2016,775224.0
120211,2016,369600.0
120212,2016,369600.0
120213,2016,511946.0
120214,2016,1095866.0
120215,2016,369600.0
120301,2016,9448919.0
120302,2016,13062139.0
120303,2016,11973001.0
120304,2016,2208663.0
120305,2016,4503191.0
120306,2016,1089775.0
120902,2016,1025051.0
120903,2016,659077.0
120901,2016,2224177.0
120904,2016,750083.0
120905,2016,831537.0
120906,2016,440392.0
120907,2016,739178.0
120908,2016,369600.0
120909,2016,1013339.0
120104,2016,369600.0
120112,2016,369600.0
120113,2016,487997.0
120105,2016,369600.0
120106,2016,369600.0
120107,2016,5776648.0
120108,2016,692790.0
120111,2016,369600.0
120114,2016,10775836.0
120116,2016,369600.0
120117,2016,541359.0
120119,2016,1517349.0
120101,2016,10387052.0
120120,2016,369600.0
120121,2016,836601.0
120122,2016,405901.0
120124,2016,1240278.0
120125,2016,1185361.0
120126,2016,746718.0
120127,2016,369600.0
120128,2016,599065.0
120129,2016,987788.0
120130,2016,875606.0
120135,2016,1516023.0
120132,2016,449657.0
120133,2016,1299954.0
120134,2016,697170.0
120136,2016,369600.0
120402,2016,1100939.0
120403,2016,797612.0
120404,2016,369600.0
120405,2016,442623.0
120406,2016,369600.0
120407,2016,369600.0
120408,2016,369600.0
120409,2016,369600.0
120410,2016,369600.0
120411,2016,369600.0
120401,2016,3175664.0
120412,2016,369600.0
120413,2016,369600.0
120414,2016,369600.0
120415,2016,369600.0
120416,2016,373404.0
120417,2016,369600.0
120418,2016,369600.0
120419,2016,369600.0
120420,2016,369600.0
120421,2016,369600.0
120422,2016,369600.0
120423,2016,369600.0
120424,2016,369600.0
120425,2016,369600.0
120426,2016,466549.0
120427,2016,369600.0
120428,2016,369600.0
120429,2016,369600.0
120430,2016,369600.0
120431,2016,815057.0
120432,2016,369600.0
120433,2016,369600.0
120434,2016,1001764.0
120502,2016,1378227.0
120501,2016,1391247.0
120503,2016,619903.0
120504,2016,1741777.0
120602,2016,2286813.0
120603,2016,2270957.0
120604,2016,13431786.0
120605,2016,3397479.0
120606,2016,12823343.0
120607,2016,7416842.0
120608,2016,15832959.0
120601,2016,17117254.0
120609,2016,1472614.0
120702,2016,1754624.0
120703,2016,589800.0
120704,2016,2301984.0
120705,2016,508457.0
120706,2016,1029298.0
120707,2016,1326705.0
120708,2016,851895.0
120709,2016,1051700.0
120701,2016,3538753.0
120802,2016,369600.0
120803,2016,369600.0
120801,2016,1210355.0
120804,2016,369600.0
120805,2016,497879.0
120806,2016,369600.0
120807,2016,420893.0
120808,2016,940465.0
120809,2016,369600.0
120810,2016,598823.0
130201,2016,3484263.0
130208,2016,3157320.0
130202,2016,1906299.0
130203,2016,1216628.0
130204,2016,556069.0
130205,2016,2609828.0
130206,2016,1353957.0
130207,2016,1946990.0
130302,2016,1007915.0
130301,2016,1118118.0
130303,2016,653450.0
130304,2016,524953.0
130306,2016,369600.0
130305,2016,707844.0
130401,2016,2651774.0
130402,2016,3116804.0
130403,2016,2187965.0
131101,2016,1892522.0
131102,2016,1730276.0
131103,2016,680356.0
131104,2016,1989523.0
130502,2016,1689772.0
130503,2016,1899993.0
130504,2016,2180609.0
130501,2016,2240920.0
130602,2016,2273711.0
130604,2016,796921.0
130605,2016,1230770.0
130606,2016,369600.0
130608,2016,762869.0
130601,2016,5014050.0
130610,2016,369600.0
130611,2016,1473265.0
130613,2016,1870917.0
130614,2016,5744320.0
130702,2016,5058815.0
130703,2016,687543.0
130704,2016,2975629.0
130705,2016,1666477.0
130701,2016,3258795.0
130802,2016,1016110.0
130803,2016,3231917.0
130804,2016,1601057.0
130805,2016,925727.0
130806,2016,1194176.0
130807,2016,980967.0
130808,2016,4221607.0
130809,2016,2149419.0
130810,2016,503796.0
130811,2016,681110.0
130812,2016,768664.0
130801,2016,5459963.0
130813,2016,782011.0
130903,2016,3039729.0
130904,2016,2624696.0
130902,2016,5516830.0
130901,2016,10488384.0
130905,2016,4951245.0
130906,2016,4745458.0
130907,2016,3225826.0
130908,2016,4308279.0
131002,2016,1701763.0
131003,2016,1880572.0
131004,2016,601826.0
131005,2016,806200.0
131006,2016,2992121.0
131007,2016,929996.0
131001,2016,3732288.0
131008,2016,1018566.0
130102,2016,9098354.0
130103,2016,2439537.0
130104,2016,4165236.0
130105,2016,8959576.0
130106,2016,3066257.0
130107,2016,2411189.0
130108,2016,1102775.0
130109,2016,1838898.0
130110,2016,1462937.0
130101,2016,13629386.0
130111,2016,3453284.0
131202,2016,6575239.0
131203,2016,1862625.0
131201,2016,4751025.0
140116,2016,1566952.0
140101,2016,15999404.0
140102,2016,2283163.0
140103,2016,1083949.0
140104,2016,477560.0
140105,2016,11653891.0
140106,2016,5874728.0
140107,2016,1475603.0
140108,2016,2745469.0
140109,2016,702560.0
140110,2016,1597719.0
140117,2016,1982345.0
140111,2016,1044286.0
140112,2016,3347750.0
140118,2016,2004346.0
140119,2016,1171135.0
140113,2016,1408258.0
140114,2016,1068164.0
140115,2016,1479345.0
140120,2016,2316869.0
140202,2016,3440989.0
140201,2016,4776030.0
140203,2016,3586013.0
140204,2016,1134257.0
140205,2016,4689999.0
140206,2016,1801814.0
140302,2016,746472.0
140303,2016,1982296.0
140304,2016,3572912.0
140301,2016,14557266.0
140305,2016,3875736.0
140306,2016,9603954.0
140307,2016,4700588.0
140308,2016,9716078.0
140309,2016,1663178.0
140310,2016,3224390.0
140311,2016,2387390.0
140312,2016,4494839.0
150201,2016,2940078.0
150202,2016,1859670.0
150203,2016,1748605.0
150204,2016,2153382.0
150205,2016,902151.0
150301,2016,332778.0
150302,2016,369600.0
150303,2016,513046.0
150304,2016,369600.0
150305,2016,369600.0
150402,2016,369600.0
150401,2016,647161.0
150403,2016,369600.0
150404,2016,369600.0
150405,2016,369600.0
150406,2016,369600.0
150407,2016,1457342.0
150502,2016,1505208.0
150503,2016,676123.0
150504,2016,1066247.0
150506,2016,525573.0
150505,2016,1775349.0
150507,2016,3988312.0
150508,2016,816581.0
150509,2016,3545964.0
150510,2016,2758452.0
150511,2016,478073.0
150512,2016,1906598.0
150513,2016,681334.0
150514,2016,1475038.0
150501,2016,7297966.0
150515,2016,576891.0
150516,2016,483592.0
150602,2016,369600.0
150603,2016,369600.0
150604,2016,2947607.0
150605,2016,5739138.0
150601,2016,5424767.0
150606,2016,650945.0
150607,2016,369600.0
150608,2016,369600.0
150609,2016,369600.0
150610,2016,412688.0
150611,2016,379908.0
150612,2016,369600.0
150702,2016,369600.0
150703,2016,578206.0
150704,2016,369600.0
150706,2016,369600.0
150705,2016,1210663.0
150707,2016,378330.0
150708,2016,428337.0
150709,2016,369600.0
150710,2016,369600.0
150711,2016,369600.0
150712,2016,369600.0
150713,2016,369600.0
150701,2016,3477483.0
150714,2016,799168.0
150715,2016,369600.0
150716,2016,1117410.0
150717,2016,369600.0
150718,2016,369600.0
150719,2016,369600.0
150720,2016,369600.0
150721,2016,369600.0
150722,2016,753078.0
150723,2016,396098.0
150724,2016,369600.0
150725,2016,369600.0
150726,2016,369600.0
150727,2016,382579.0
150728,2016,1446101.0
150729,2016,369600.0
150730,2016,369600.0
150731,2016,1110085.0
150732,2016,369600.0
150802,2016,791025.0
150803,2016,694922.0
150804,2016,369600.0
150801,2016,5506787.0
150805,2016,2299802.0
150806,2016,3249705.0
150807,2016,514362.0
150808,2016,430061.0
150809,2016,419307.0
150810,2016,2897659.0
150811,2016,2913076.0
150812,2016,2253732.0
150102,2016,6291718.0
150103,2016,42457735.0
150104,2016,1238863.0
150105,2016,1769978.0
150106,2016,30860547.0
150109,2016,9447216.0
150110,2016,16214555.0
150107,2016,2441342.0
150108,2016,14700666.0
150111,2016,4660314.0
150112,2016,6635941.0
150113,2016,1688545.0
150114,2016,3163136.0
150115,2016,5981223.0
150101,2016,116354872.0
150116,2016,1442570.0
150117,2016,8474208.0
150118,2016,27565136.0
150119,2016,11204019.0
150120,2016,1494388.0
150122,2016,1915955.0
150123,2016,26159129.0
150124,2016,3542824.0
150121,2016,1670438.0
150125,2016,47618654.0
150126,2016,3535389.0
150127,2016,3633118.0
150128,2016,4901473.0
150129,2016,2567009.0
150130,2016,1980133.0
150131,2016,1410300.0
150132,2016,53412334.0
150133,2016,13112149.0
150134,2016,1587293.0
150135,2016,24117543.0
150136,2016,2308143.0
150137,2016,5619274.0
150138,2016,1137116.0
150139,2016,3085747.0
150140,2016,5016922.0
150141,2016,1888458.0
150142,2016,22267101.0
150143,2016,26470776.0
150902,2016,369600.0
150903,2016,369600.0
150904,2016,369600.0
150905,2016,369600.0
150901,2016,803997.0
150906,2016,465217.0
151002,2016,369600.0
151003,2016,498471.0
151004,2016,369600.0
151005,2016,369600.0
151006,2016,369600.0
151007,2016,369600.0
151008,2016,369600.0
151010,2016,369600.0
151011,2016,369600.0
151009,2016,369600.0
151012,2016,369600.0
151013,2016,369600.0
151014,2016,369600.0
151015,2016,369600.0
151016,2016,369600.0
151017,2016,369600.0
151018,2016,369600.0
151019,2016,369600.0
151020,2016,369600.0
151021,2016,369600.0
151022,2016,369600.0
151023,2016,369600.0
151024,2016,369600.0
151025,2016,369600.0
151026,2016,369600.0
151027,2016,369600.0
151028,2016,369600.0
151029,2016,369600.0
151030,2016,369600.0
151031,2016,369600.0
151032,2016,417333.0
151033,2016,369600.0
151001,2016,1458166.0
160202,2016,4915089.0
160205,2016,1739604.0
160206,2016,3328733.0
160210,2016,1574638.0
160211,2016,2006117.0
160201,2016,6509553.0
160301,2016,4593411.0
160302,2016,2268633.0
160303,2016,2532921.0
160304,2016,2818970.0
160305,2016,4068534.0
160402,2016,4719468.0
160401,2016,5042815.0
160404,2016,4569435.0
160403,2016,4594926.0
160102,2016,2028069.0
160112,2016,10078231.0
160103,2016,4748555.0
160104,2016,3050466.0
160101,2016,20915377.0
160105,2016,2991364.0
160106,2016,3865626.0
160107,2016,5203351.0
160108,2016,11353768.0
160113,2016,19489403.0
160110,2016,2011384.0
160502,2016,765930.0
160503,2016,1075595.0
160504,2016,2021625.0
160510,2016,1209335.0
160505,2016,2128494.0
160506,2016,1674966.0
160501,2016,4355597.0
160507,2016,1365104.0
160508,2016,384691.0
160509,2016,445186.0
160511,2016,1037715.0
160601,2016,4412594.0
160602,2016,789504.0
160603,2016,2016690.0
160604,2016,2795909.0
160605,2016,4090449.0
160606,2016,1890943.0
160701,2016,4672546.0
160702,2016,2542295.0
160703,2016,3006483.0
160704,2016,3799208.0
160705,2016,2113634.0
160706,2016,3679461.0
160801,2016,839346.0
160802,2016,369600.0
160803,2016,1673536.0
160804,2016,471529.0
170202,2016,577372.0
170204,2016,1232997.0
170203,2016,3199170.0
170201,2016,1498501.0
170302,2016,1591712.0
170301,2016,750498.0
170303,2016,871253.0
170102,2016,2235772.0
170104,2016,1243622.0
170103,2016,1569902.0
170101,2016,3895404.0
180203,2016,369600.0
180202,2016,630963.0
180204,2016,1190976.0
180205,2016,654132.0
180206,2016,399811.0
180207,2016,369600.0
180201,2016,1706879.0
180208,2016,573505.0
180209,2016,369600.0
180210,2016,825169.0
180211,2016,457493.0
180302,2016,369600.0
180301,2016,870324.0
180303,2016,369600.0
180102,2016,833893.0
180103,2016,369600.0
180101,2016,2075697.0
180104,2016,696657.0
180105,2016,518701.0
180106,2016,879103.0
190202,2016,938880.0
190203,2016,710934.0
190204,2016,490983.0
190205,2016,539528.0
190206,2016,5368957.0
190207,2016,840822.0
190208,2016,515276.0
190201,2016,3146443.0
190302,2016,1041746.0
190303,2016,1923841.0
190301,2016,5857140.0
190304,2016,2901577.0
190305,2016,2530160.0
190306,2016,4672587.0
190307,2016,3925650.0
190308,2016,3083266.0
190101,2016,6457735.0
190102,2016,1085689.0
190103,2016,1223494.0
190104,2016,2106708.0
190105,2016,898280.0
190106,2016,1035575.0
190107,2016,4076984.0
190108,2016,1966013.0
190109,2016,1817744.0
190110,2016,2690537.0
190111,2016,969659.0
190112,2016,554800.0
190113,2016,3860190.0
200201,2016,9847545.0
200202,2016,6302944.0
200203,2016,1028886.0
200204,2016,2159876.0
200205,2016,1936315.0
200206,2016,6659925.0
200207,2016,2855758.0
200208,2016,3456635.0
200209,2016,783729.0
200210,2016,3693403.0
200302,2016,2343663.0
200303,2016,3997308.0
200301,2016,8757635.0
200304,2016,10981274.0
200305,2016,1633648.0
200306,2016,2570475.0
200307,2016,2496678.0
200308,2016,3151391.0
200402,2016,1505594.0
200403,2016,2075194.0
200401,2016,6763836.0
200404,2016,2419114.0
200405,2016,2276170.0
200406,2016,1670218.0
200407,2016,1324115.0
200408,2016,990807.0
200409,2016,1683079.0
200410,2016,2144002.0
200502,2016,517138.0
200503,2016,412160.0
200504,2016,1643586.0
200505,2016,1936712.0
200501,2016,4131844.0
200506,2016,762509.0
200507,2016,868423.0
200104,2016,14385374.0
200105,2016,9333745.0
200107,2016,2879355.0
200108,2016,1731742.0
200109,2016,4620579.0
200110,2016,4925117.0
200111,2016,5220731.0
200101,2016,23671150.0
200114,2016,19506902.0
200115,2016,14510786.0
200802,2016,741333.0
200803,2016,1004931.0
200804,2016,736781.0
200806,2016,540064.0
200801,2016,2612189.0
200805,2016,1773613.0
200602,2016,3535949.0
200603,2016,2233291.0
200604,2016,3200739.0
200605,2016,3501134.0
200606,2016,1288161.0
200607,2016,2767646.0
200608,2016,997510.0
200601,2016,8564000.0
200702,2016,646015.0
200703,2016,935021.0
200704,2016,369600.0
200705,2016,767318.0
200706,2016,915789.0
200701,2016,2261434.0
210202,2016,1360972.0
210203,2016,2175390.0
210204,2016,4323576.0
210201,2016,8827501.0
210205,2016,1178573.0
210206,2016,3334217.0
210207,2016,1153223.0
210208,2016,2236220.0
210209,2016,1711086.0
210210,2016,3818774.0
210211,2016,2417153.0
210212,2016,1528869.0
210213,2016,1322516.0
210214,2016,1590708.0
210215,2016,967374.0
210302,2016,686973.0
210303,2016,3042581.0
210304,2016,3673461.0
210305,2016,1175121.0
210306,2016,2044885.0
210307,2016,1953746.0
210301,2016,5930683.0
210308,2016,1484202.0
210309,2016,1290540.0
210310,2016,5461528.0
210402,2016,5292336.0
210403,2016,5880341.0
210401,2016,9070164.0
210404,2016,6225849.0
210405,2016,3716970.0
210406,2016,4266867.0
210407,2016,4944997.0
210502,2016,1041259.0
210505,2016,1398880.0
210501,2016,4719062.0
210503,2016,3057467.0
210504,2016,2302724.0
210602,2016,1281687.0
210601,2016,4004567.0
210603,2016,1161109.0
210604,2016,991395.0
210605,2016,1587082.0
210606,2016,1385991.0
210607,2016,3315406.0
210608,2016,2178325.0
210702,2016,1411809.0
210703,2016,445344.0
210701,2016,3103068.0
210704,2016,710596.0
210705,2016,844413.0
210706,2016,786864.0
210707,2016,1991549.0
210708,2016,1272290.0
210709,2016,1540333.0
210710,2016,985485.0
210802,2016,1153938.0
210801,2016,4432847.0
210803,2016,1039794.0
210804,2016,1077175.0
210805,2016,2077781.0
210806,2016,2623960.0
210807,2016,2780282.0
210808,2016,1760845.0
210809,2016,1288161.0
210902,2016,713271.0
210903,2016,1009447.0
210901,2016,1421892.0
210904,2016,688599.0
210102,2016,5964831.0
210103,2016,1088075.0
210104,2016,1353278.0
210105,2016,2414874.0
210107,2016,1591393.0
210106,2016,1642720.0
210108,2016,2203005.0
210109,2016,1235914.0
210110,2016,1245571.0
210111,2016,1600866.0
210112,2016,1786476.0
210101,2016,10041808.0
210113,2016,1091700.0
210114,2016,682974.0
210115,2016,803416.0
211002,2016,7104676.0
211003,2016,1407270.0
211001,2016,4619630.0
211004,2016,2082134.0
211005,2016,949756.0
211102,2016,1688241.0
211103,2016,2998059.0
211104,2016,1998273.0
211101,2016,9203371.0
211209,2016,2334500.0
211202,2016,1372337.0
211203,2016,1108589.0
211204,2016,1120551.0
211205,2016,1264469.0
211206,2016,782911.0
211207,2016,2738890.0
211210,2016,3690380.0
211201,2016,4496536.0
211208,2016,673566.0
211302,2016,549656.0
211303,2016,1099647.0
211304,2016,370728.0
211305,2016,1168235.0
211306,2016,369600.0
211307,2016,725256.0
211301,2016,2212870.0
220202,2016,2192443.0
220203,2016,4916341.0
220201,2016,3454686.0
220204,2016,879492.0
220205,2016,1804028.0
220206,2016,1437876.0
220302,2016,640078.0
220301,2016,2410801.0
220303,2016,3139304.0
220304,2016,2628276.0
220305,2016,792574.0
220402,2016,807498.0
220403,2016,762774.0
220404,2016,777046.0
220405,2016,565162.0
220401,2016,1303575.0
220406,2016,369600.0
220502,2016,4184130.0
220503,2016,1507559.0
220504,2016,2040392.0
220505,2016,1332152.0
